imageNumber,releaseNumber,title,saveType,romSize,publisher,location,sourceRom,language,im1CRC,im2CRC,comment,duplicateID
1507,1507,Game Boy Advance Video - Sonic X - Volume 1,None,33554432,Majesco Sales,1,Trashman,2,278D18B5,B4C2749E,[Table],0
1508,1508,F-Zero - GP Legend,Sram_v113,16777216,Nintendo,0,Rising Sun,4291,175CD468,1DE4039A,[Table],384
1509,1509,Crash Bandicoot Purple - Ripto's Rampage,Eeprom_v124,16777216,Vivendi,1,Venom,2,0DDB44EA,329F8DC7,[Table],434
1510,1510,Spyro Orange - The Cortex Conspiracy,Eeprom_v124,16777216,Vivendi,1,Venom,2,41C29803,6287D622,[Table],435
1511,1511,Duel Masters - Sempai Legends,Eeprom_v124,8388608,Atari,1,Venom,2,937B6987,15967003,[Table],436
1512,1512,Classic NES Series - The Legend of Zelda,Eeprom_v124,4194304,Nintendo,16,Trashman,2,E50BA2D0,A2B250D2,[Table],408
1513,1513,Sonic Battle,Flash512_v131,16777216,Sega,0,SP,4547,9DF0B952,897CB300,[Table],388
1514,1514,Classic NES Series - Super Mario Bros.,Eeprom_v124,4194304,Nintendo,16,Trashman,2,D0534384,E4C1CF73,[Table],405
1515,1515,Game Boy Advance Video - Strawberry Shortcake - Volume 1,None,33554432,Majesco Sales,1,Independent,2,4E40F180,557F3F38,[Table],0
1516,1516,Classic NES Series - Bomberman,Eeprom_v124,4194304,Nintendo,16,Psychosis,2,C6680F69,B32B817C,[Table],410
1517,1517,Classic NES Series - Excitebike,Eeprom_v124,4194304,Nintendo,16,Psychosis,2,CAC3DEEF,0BD08A18,[Table],409
1518,1518,Classic NES Series - Xevious,Eeprom_v124,4194304,Nintendo,16,Hyperion,2,F58B4707,17F29555,[Table],404
1519,1519,Classic NES Series - Pac-Man,Eeprom_v124,4194304,Nintendo,16,Hyperion,2,9C43B715,29FC791A,[Table],411
1520,1520,Classic NES Series - Ice Climber,Eeprom_v124,4194304,Nintendo,16,Hyperion,2,B914E3B0,452BAFF1,[Table],403
1521,1521,Classic NES Series - Donkey Kong,Eeprom_v124,4194304,Nintendo,16,Hyperion,2,7EC2CB87,27F7C754,[Table],407
1522,1522,"Game Boy Advance Video - Fairly Odd Parents!, The - Volume 1",None,33554432,Majesco Sales,1,Trashman,2,92A8E673,E36377CE,[Table],0
1523,1523,Ultimate Card Games,Eeprom_v124,4194304,Telegames,16,Independent,2,4EFF7B75,B2C51588,[Table],0
1524,1524,Game Boy Advance Video - All Grown Up! - Volume 1,None,33554432,Majesco Sales,1,Rising Sun,2,FFB5BE72,D255FF3E,[Table],0
1525,1525,Jajamaru Jr. Denshouki - Jalecolle mo Arisourou,Eeprom_v124,4194304,Pacific Century,7,Rising Sun,256,03E574AB,66DE01BD,[Table],0
1526,1526,Mario vs. Donkey Kong,Flash512_v131,16777216,Nintendo,7,Caravan,256,B4CA8AF7,8B1C21AE,[Table],430
1527,1527,Metroid - Zero Mission,Sram_v113,8388608,Nintendo,7,Caravan,256,2FB8F94E,620B7394,[Table],400
1528,1528,Medal of Honor - Infiltrator,Eeprom_v124,16777216,Electronic Arts,7,Rising Sun,256,FFE36D59,040BDE32,[Table],377
1529,1529,Sabre Wulf,Eeprom_v124,8388608,THQ,1,Independent,2,DB5DBCB9,A304720B,[Table],415
1530,1530,Shining Force - Resurrection of the Dark Dragon,Sram_v113,8388608,Atlus,1,Trashman,2,25B3C547,2367181F,[Table],426
1531,1531,Mickey no Pocket Resort,Eeprom_v124,8388608,Tomy,7,Caravan,256,A7980CA9,9B9EE06E,[Table],740
1532,1532,Waliou Xunbao Ji,Sram_v113,8388608,iQue,3,WRG,4,CC08E02B,FFA932C9,[Table],37
1533,1533,Woody Woodpecker in Crazy Castle 5,Eeprom_v122,4194304,Kemco,1,SP,2,69300860,E5BAEC8E,[Table],257
1534,1534,XS Moto,None,4194304,XS Games,1,Rising Sun,2,6D22F80C,012DC1EE,[Table],0
1535,1535,Thunder Alley,None,4194304,XS Games,1,Rising Sun,2,88636CF1,B63E3829,[Table],0
1536,1536,Sonic Advance 3,Flash512_v131,16777216,Sega,7,Cezar,4547,A31267FE,28B25175,[Table],431
1537,1537,Asterix & Obelix XXL,Eeprom_v124,8388608,Atari,0,Rising Sun,4307,E50298E2,DD75500F,[Table],0
1538,1538,Shrek 2,Eeprom_v124,8388608,Activision,0,Rising Sun,12481,C083EBB2,51E094A7,[Table],427
1539,1539,Secret Agent Barbie - Royal Jewels Mission,None,4194304,Vivendi,0,SP,4291,1935A5A9,A3184DE8,[Table],221
1540,1540,Donkey Kong Country 2,Eeprom_v124,8388608,Nintendo,0,Morrigan,4291,3A9DBA59,0367F260,[Table],437
1541,1541,Sonic Advance 3,Flash512_v131,16777216,Sega,0,Trashman,4547,F4CF285C,78874367,[Table],431
1542,1542,Spyro Fusion,Eeprom_v124,16777216,Vivendi,0,Rising Sun,4291,556BFCDD,95823973,[Table],435
1543,1543,Crash Bandicoot Fusion,Eeprom_v124,16777216,Vivendi,0,Rising Sun,4291,9E78090C,B5C80E29,[Table],434
1544,1544,Mario Golf - Advance Tour,Sram_v113,16777216,Nintendo,1,Venom,2,3FAE7795,175C1E7C,[Table],424
1545,1545,Dragon Quest Characters - Torneco no Daibouken 3 Advance - Fushigi no Dungeon,Flash512_v131,16777216,Square Enix,7,Caravan,256,7B9449CE,64245868,[Table],0
1546,1546,Harry Potter to Azkaban no Shuujin,Eeprom_v124,16777216,Electronic Arts,7,Caravan,256,40739B34,E21B2289,[Table],433
1547,1547,Super Chinese Advance 1 & 2,Eeprom_v124,4194304,Culture Brain,7,Caravan,256,B9395F90,8E17BC58,[Table],0
1548,1548,Dragon Ball Z - Supersonic Warriors,Eeprom_v124,16777216,Atari,1,Rising Sun,2,55EDB07D,0992DFBF,[Table],418
1549,1549,Game Boy Advance Video - Pokemon - Volume 2,None,33554432,Nintendo,1,Independent,2,10E5462B,B1897629,[Table],0
1550,1550,Game Boy Advance Video - Pokemon - Volume 1,None,33554432,Nintendo,1,Rising Sun,2,8833B277,9549EF23,[Table],0
1551,1551,BB Booru,Sram_F_v103,8388608,Micott & Basara Inc.,7,Caravan,256,712084E4,F3E703E6,[Table],0
1552,1552,Oshare Wanko,Eeprom_v124,8388608,MTO,7,Supplex,256,23421A94,83080CC1,[Table],641
1553,1553,Spider-Man 2,Eeprom_v124,16777216,Activision,16,Hyperion,2,9A899470,4C597C74,[Table],438
1554,1554,Megaman Battle Network 4 - Red Sun,Sram_v113,8388608,Capcom,1,Yarbin,2,3BAD976C,94E9E27C,[Table],392
1555,1555,Megaman Battle Network 4 - Blue Moon,Sram_v113,8388608,Capcom,1,Rising Sun,2,0A894E98,A7AEC3C4,[Table],391
1556,1556,Yu-Gi-Oh! Reshef of Destruction,Sram_F_v102,16777216,Konami,1,Venom,2,AE7D96A3,353862AA,[Table],439
1557,1557,Game Boy Advance Video - Cartoon Network Collection - Volume 1,None,33554432,Majesco Sales,1,Rising Sun,2,CEA36F8A,D8EFB538,[Table],0
1558,1558,Game Boy Advance Video - Codename Kids Next Door - Volume 1,None,33554432,Majesco Sales,1,Rising Sun,2,CC6E545E,07E0E38E,[Table],0
1559,1559,Super Donkey Kong 2,Eeprom_v124,8388608,Nintendo,7,Caravan,256,B6DB8400,2A07F567,[Table],437
1560,1560,Kirby & The Amazing Mirror,Sram_v113,16777216,Nintendo,0,Rising Sun,4291,48F66443,C2B4F571,[Table],422
1561,1561,Game Boy Advance Video - Nicktoon's Collection - Volume 1,None,33554432,Majesco Sales,1,Psychosis,2,3866CF61,C90B9FDC,[Table],0
1562,1562,Around the World in 80 Days,None,4194304,Hip Games,1,Venom,2,1DC6ABC7,1A4A9321,[Table],440
1563,1563,Kim Possible 2 - Drakken's Demise,Eeprom_v124,8388608,Ubi Soft,1,Rising Sun,3,CE1BDF04,E4FFAD7A,[Table],441
1564,1564,Game Boy Advance Video - The Adventures of Jimmy Neutron - Boy Genius - Volume 1,None,33554432,Majesco Sales,1,Psychosis,2,73472A81,BE4BBB96,[Table],0
1565,1565,Spider-Man 2,Eeprom_v124,16777216,Activision,0,Rising Sun,4163,AE11F2DD,D9DF7AA3,[Table],438
1566,1566,Mario Golf - Advance Tour,Sram_v113,16777216,Nintendo,19,Trashman,2,3FAE7795,C207871A,[Table],424
1567,1567,Sitting Ducks,None,4194304,LSP,1,Chameleon,4307,EBC010A3,FD970445,[Table],390
1568,1568,CT Special Forces 2 - Back in the Trenches,None,8388608,LSP,1,Chameleon,4307,9A4012BD,AF3ADACF,[Table],335
1569,1569,Astro Boy - Omega Factor,Eeprom_v124,8388608,Sega,1,Venom,4547,A8F6C665,13EBAC3D,[Table],395
1570,1570,Hamtaro - Ham-Ham Games,Sram_v113,16777216,Nintendo,18,Caravan,258,75D5D39E,19239E53,[Table],442
1571,1571,Kaiketsu Zorori to Mahou no Yuuenchi - Ohimesama wo Sukue!,Eeprom_v124,4194304,Bandai,7,Caravan,256,051B9616,2BB21980,[Table],0
1572,1572,Zettaizetsumei Dangerous Jiisan - Tsuu Ikari no Oshioki Blues,Sram_v113,8388608,Kids Station,7,Caravan,256,FDA16A80,3949A6E7,[Table],0
1573,1573,Digi Communication 2 - Datou! Black Gemagema Dan,Eeprom_v124,16777216,Broccoli,7,Caravan,256,5C164934,02CD8D7F,[Table],0
1574,1574,Fire Emblem,Sram_F_v102,16777216,Nintendo,0,Rising Sun,67,56661C5C,7365CE12,[Table],301
1575,1575,Fire Emblem,Sram_F_v102,16777216,Nintendo,0,Rising Sun,4226,60A68AE0,A76F58D4,[Table],301
1576,1576,Wagamama Fairy Mirumo de Pon! - Yume no Kakera,Sram_v113,8388608,Konami,7,Caravan,256,053179E9,7E41507D,[Table],0
1577,1577,Hamtaro - Ham-Ham Games,Sram_v113,16777216,Nintendo,0,Rising Sun,4291,F3E2F971,8418EB1A,[Table],442
1578,1578,Game Boy Advance Video - Teenage Mutant Ninja Turtles - Volume 1,None,33554432,Majesco Sales,1,Rising Sun,2,270A9919,6FCA75AA,[Table],0
1579,1579,Doom II,Eeprom_v120,16777216,Activision,0,Supplex,2,83594BDF,4E7D84F6,[Table],219
1580,1580,Konjiki no Gashbell!! - Makai no Bookmark,Sram_F_v103,8388608,Banpresto,7,Caravan,256,15C19499,3BC7C814,[Table],0
1581,1581,Monster Summoner,Sram_F_v103,8388608,Ertain,7,Caravan,256,45A76E02,7FC7EE84,[Table],0
1582,1582,Game Boy Advance Video - Yu-Gi-Oh! Yugi vs. Joey - Volume 1,None,33554432,Majesco Sales,1,Independent,2,785C2852,51B3093C,[Table],707
1583,1583,Naruto RPG - Uketsugareshi Hi no Ishi,Sram_v113,8388608,Tomy,7,Independent,256,24194AD7,017F9C5E,[Table],0
1584,1584,Catwoman,Eeprom_v124,8388608,Electronic Arts,16,Hyperion,20691,25182E9C,8EE4C6F8,[Table],0
1585,1585,Zoku Bokura no Taiyou - Taiyou Shounen Django,Eeprom_v124,16777216,Konami,7,Caravan,256,A58CF22C,60DE59AA,[Table],443
1586,1586,Duel Masters 2 - Kirifuda Shoubu Version,Sram_v113,8388608,Takara,7,Caravan,256,050AC6AF,E68E3B7E,[Table],0
1587,1587,Hagane no Renkinjutsushi - Omoide no Soumeikyoku,Eeprom_v124,8388608,Bandai,7,Caravan,256,07B70460,CA09B3A1,[Table],0
1588,1588,Croket! 4 - Bank no Mori no Mamorigami,Sram_F_v103,16777216,Konami,7,Caravan,256,AE7DBABB,866D30BF,[Table],0
1589,1589,Get Ride! AMDriver - Senkou no Hero Tanjou!,Flash512_v131,16777216,Konami,7,Caravan,256,D869838D,FC6F4650,[Table],0
1590,1590,Chaoji Maliou 2,Eeprom_v122,4194304,iQue,3,WRG,4,3C569ECF,D3F868D2,[Table],2
1591,1591,Dragon Ball Z - The Legacy of Goku II International,Eeprom_v124,8388608,Banpresto,7,Caravan,256,C897DF74,46B794BC,[Table],319
1592,1592,Puyo Puyo Fever,Eeprom_v124,8388608,Sega,7,Caravan,4547,83509780,81D8AF93,[Table],444
1593,1593,Gakkou no Kaidan - Hyakuyobako no Fuuin,Eeprom_v124,8388608,TDK,7,Caravan,256,9E43B586,FD1372AB,[Table],0
1594,1594,Zero One SP,Eeprom_v124,16777216,Fuuki,7,Rising Sun,256,CA0425F9,F59AE339,[Table],0
1595,1595,Power Pro Kun Pocket 1+2,Sram_v112,8388608,Konami,7,Independent,256,846B0A66,9236DE54,[Table],0
1596,1596,Rejienzu - Yomigaeru Shiren no Shima,Flash512_v131,8388608,Bandai,7,Hyperion,256,74D913A1,43E505B5,[Table],0
1597,1597,Final Fantasy I & II Advance,Sram_v113,16777216,Square Enix,7,Hyperion,256,219911C5,5E2893FC,[Table],445
1598,1598,Dragon Tales - Dragon Adventures,None,4194304,Gotham Games,1,Chameleon,2,369C1B23,8D093349,[Table],0
1599,1599,Tak and the Power of Juju,Eeprom_v124,8388608,THQ,0,Independent,4224,542D67EA,33D9FDBD,[Table],358
1600,1600,Donchan Puzzle Hanabi de Dohn Advance,Eeprom_v124,8388608,Aruze Corp.,7,Caravan,256,AA0A5161,5A0FCCD0,[Table],0
1601,1601,Hanabi Hyakkei Advance,Flash512_v131,4194304,Aruze Corp.,7,Caravan,256,D45EBA2B,7ED1382D,[Table],0
1602,1602,SD Gundam Force,Eeprom_v124,8388608,Bandai,7,Independent,256,5BF804F6,3D9DF000,[Table],446
1603,1603,Shining Force - Kuroki Ryuu no Fukkatsu,Sram_v113,8388608,Sega,7,Independent,256,1B770654,22269DE3,[Table],426
1604,1604,Rockman EXE 4.5 - Real Operation,Flash512_v131,8388608,Capcom,7,Independent,256,7FA19E6E,5662AFB8,[Table],0
1605,1605,Doubutsujima no Chobi Gurumi 2 - Tamachan Monogatari,Eeprom_v124,4194304,Smilesoft,7,Caravan,256,80D10F1E,57558685,[Table],0
1606,1606,B-Legends! Battle B-Daman - Moero! B-Damashii!!,Eeprom_v124,8388608,Atlus,7,Caravan,256,F72A714B,14AA8275,[Table],632
1607,1607,Himawari Doubutsu Byouin - Pet no Oishasan Ikusei Game,Eeprom_v124,8388608,TDK,7,Caravan,256,150BBF8F,EC8F866D,[Table],726
1608,1608,Ultra Keibitai - Monster Attack,Flash512_v131,8388608,Smilesoft,7,Caravan,256,06158592,622A1259,[Table],0
1609,1609,Densetsu no Stafy 3,Sram_v113,16777216,Nintendo,7,Caravan,256,4F5FC890,C5EAFAC4,[Table],760
1610,1610,Need for Speed - Porsche Unleashed,Eeprom_v124,4194304,Destination Software,1,Independent,2,422FCF95,48EE27B3,[Table],401
1611,1611,Cartoon Network - Block Party,None,4194304,Majesco Sales,1,Independent,2,2EB4D865,1A20E97E,[Table],0
1612,1612,Mobile Suit Gundam Seed - Battle Assault,None,4194304,Bandai,1,Chameleon,2,FF38DD44,9EF02DCA,[Table],575
1613,1613,Madden NFL 2005,Eeprom_v124,4194304,Electronic Arts,1,Venom,2,64DE55D9,F834B93A,[Table],0
1614,1614,Thunderbirds,None,4194304,Vivendi,16,Venom,2,16E6E6D0,3A48F167,[Table],0
1615,1615,Famicom Mini Vol. 21 - Super Mario Bros. 2,Eeprom_v124,4194304,Nintendo,7,Caravan,256,781A513E,76F5F79E,[Table],0
1616,1616,Famicom Mini Vol. 22 - Nazo no Murasame Jou,Eeprom_v124,4194304,Nintendo,7,Caravan,256,5251DC66,EA423BE9,[Table],0
1617,1617,Famicom Mini Vol. 23 - Metroid,Eeprom_v124,4194304,Nintendo,7,Caravan,256,DD9B2866,9EFBA6AF,[Table],447
1618,1618,Famicom Mini Vol. 24 - Hikari Shinwa - Palthena no Kagami,Eeprom_v124,4194304,Nintendo,7,Caravan,256,9BF0066B,1160E590,[Table],0
1619,1619,Famicom Mini Vol. 25 - The Legend of Zelda 2 - Link no Bouken,Eeprom_v124,4194304,Nintendo,7,Caravan,256,9CCCDC36,3D0AEC6F,[Table],448
1620,1620,Famicom Mini Vol. 26 - Famicom Mukashi Banashi - Shin Onigashima - Zen Kou Hen,Eeprom_v124,4194304,Nintendo,7,Caravan,256,162417C4,6B119917,[Table],0
1621,1621,Famicom Mini Vol. 27 - Famicom Tantei Club - Kieta Koukeisha - Zen Kou Hen,Eeprom_v124,4194304,Nintendo,7,Caravan,256,DDA1BAEE,299F8B4F,[Table],0
1622,1622,Famicom Mini Vol. 28 - Famicom Tantei Club Part II - Ushiro ni Tatsu Shoujo - Zen Kou Hen,Eeprom_v124,4194304,Nintendo,7,Caravan,256,DCC58D51,BF53F9CE,[Table],0
1623,1623,Famicom Mini Vol. 29 - Akumajou Dracule,Eeprom_v124,4194304,Nintendo,7,Caravan,256,194B7BA1,03C61B3E,[Table],449
1624,1624,Famicom Mini Vol. 30 - SD Gundam World - Gachapon Senshi Scramble Wars,Eeprom_v124,4194304,Nintendo,7,Caravan,256,8CE51EF6,7D85658E,[Table],0
1625,1625,SpongeBob SquarePants - The Movie,None,8388608,THQ,1,Trashman,2,0DC511F3,BA3C5A41,[Table],450
1626,1626,Tom Clancy's Splinter Cell - Pandora Tomorrow,Eeprom_v124,8388608,Ubi Soft,1,Chameleon,4099,366A7109,122D7199,[Table],413
1627,1627,Pitfall - The Lost Expedition,Eeprom_v120,8388608,Activision,1,Chameleon,2,F677F31C,1E76D109,[Table],406
1628,1628,Dragon Ball Z - Supersonic Warriors,Eeprom_v124,16777216,Bandai,0,Rising Sun,4291,386FC556,C85E84CD,[Table],418
1629,1629,Summon Night - Craft Sword Monogatari 2,Eeprom_v124,16777216,Banpresto,7,Caravan,256,DB66AA59,6CBA2C6E,[Table],645
1630,1630,Super Mario Ball,Eeprom_v124,8388608,Nintendo,7,Venom,256,E0B390AB,F7ECAEEE,[Table],451
1631,1631,Super Mario Advance 4 - Super Mario Bros. 3,Flash1M_v102,8388608,Nintendo,0,Indecline,4291,EE0EA73D,72F5BD20,[Table],328
1632,1632,Crash Bandicoot - Bakusou! Nitro Cart,Eeprom_v124,8388608,Konami,7,Caravan,256,692F6207,6779F019,[Table],373
1633,1633,Digimon Racing,Eeprom_v124,8388608,Bandai,1,Chameleon,4291,C5D58FAF,7C6F1679,[Table],419
1634,1634,Rapala Pro Fishing,Eeprom_v124,4194304,Activision,16,Venom,2,26D22966,7306A3B0,[Table],0
1635,1635,Crushed Baseball,Eeprom_v124,4194304,Summitsoft Entertainment,1,Venom,2,DD2CFA00,4FE4E540,[Table],0
1636,1636,Pokemon - Fire Red Version,Flash1M_v103,16777216,Nintendo,1,Squirrels,2,C93FCD27,F03D06B2,[Table],398
1637,1637,Pokemon - Leaf Green Version,Flash1M_v103,16777216,Nintendo,1,Llambroth,2,B271EF03,3B910496,[Table],399
1638,1638,Power Rangers - Dino Thunder,None,4194304,THQ,16,Venom,2,32417CE9,B07ADC6A,[Table],452
1639,1639,Megaman Zero 3,Sram_v113,8388608,Capcom,0,Rising Sun,2,463FF85C,A75BA7E2,[Table],423
1640,1640,Tetris Worlds,None,4194304,THQ,0,Independent,4226,778800C9,634E2E45,[Table],43
1641,1641,Finding Nemo - The Continuing Adventures,None,4194304,THQ,16,Venom,2,DA8D7851,504AC66C,[Table],453
1642,1642,Yu-Gi-Oh! Reshef of Destruction,Sram_F_v102,16777216,Konami,0,Rising Sun,4291,972AAF55,350F1858,[Table],439
1643,1643,Boboboubo Boubobo - Bakutou Hajike Taisen,Sram_v113,16777216,Hudson,7,Caravan,256,77A6D867,60B212E6,[Table],0
1644,1644,Dragon Ball Z - Moogongtoogeuk,Eeprom_v124,16777216,Dai Won,22,Project G,65536,DB1131DB,DA18E516,[Table],418
1645,1645,Barbie - The Princess and the Pauper,None,4194304,Vivendi,1,Chameleon,2,1E1AC208,4B3E0F93,[Table],454
1646,1646,Dragon Ball Z - Buu's Fury,Eeprom_v124,8388608,Atari,1,Psychosis,2,31F68E06,02366EA1,[Table],0
1647,1647,Zoids Legacy,Sram_F_v103,8388608,Atari,1,Venom,2,F2E11F01,142DBC8E,[Table],584
1648,1648,Home on the Range,None,8388608,Ubi Soft,0,Rising Sun,4163,C57DBF53,F0CE138C,[Table],420
1649,1649,Pocket Monsters - Emerald,Flash1M_v103,16777216,Nintendo,7,Independent,256,E28454BF,B59E7CF3,[Table],455
1650,1650,Game Boy Advance SP AV Adaptor,None,131072,Blaze,3,Trashman,2,25A151F6,7D66B7A6,[Table],0
1651,1651,Game Boy Advance Video - Dragon Ball GT - Volume 1,None,33554432,Majesco Sales,1,Rising Sun,2,1C5F5375,0C77D446,[Table],0
1652,1652,"Adventures of Jimmy Neutron, The - Boy Genius - Attack of the Twonkies",Eeprom_v124,4194304,THQ,16,Venom,2,6439C834,BD1FE892,[Table],602
1653,1653,Advance Guardian Heroes,Eeprom_v124,8388608,Ubi Soft,1,Venom,2,172C5F14,ED3DC071,[Table],456
1654,1654,Mario Golf - Advance Tour,Sram_v113,16777216,Nintendo,2,Rising Sun,64,B7AECFE8,F5A45990,[Table],424
1655,1655,Mario Golf - Advance Tour,Sram_v113,16777216,Nintendo,6,Independent,128,030D67BE,D6744BF1,[Table],424
1656,1656,Mario Golf - Advance Tour,Sram_v113,16777216,Nintendo,5,Eternity,1,8E986478,E7E5C631,[Table],424
1657,1657,Spider-Man 2,Eeprom_v124,16777216,Activision,6,Independent,128,CAE9FDD4,30038CAB,[Table],438
1658,1658,Star Wars Trilogy - Apprentice of the Force,Eeprom_v124,8388608,Ubi Soft,0,Rising Sun,4307,CD21A4BB,A125A415,[Table],457
1659,1659,Star Wars Trilogy - Apprentice of the Force,Eeprom_v124,8388608,Ubi Soft,1,Hyperion,4099,957AF18C,E0319A21,[Table],457
1660,1660,Monster! Bass Fishing,None,4194304,Ignition,0,Eternity,2,9079B56E,14CCB862,[Table],260
1661,1661,F-Zero - GP Legend,Sram_v113,16777216,Nintendo,1,Rising Sun,2,A3667305,6A5A8861,[Table],384
1662,1662,Advance Guardian Heroes,Eeprom_v124,8388608,Sega,7,Caravan,256,172C5F14,52A9622E,[Table],456
1663,1663,Angel Collection 2 - Pichimo ni Narou,Eeprom_v124,8388608,MTO,7,Caravan,256,902EFC51,3FB751A6,[Table],0
1664,1664,Dan Doh!! - Tobase Shouri no Smile Shot!!,Sram_v113,8388608,Takara,7,Caravan,256,7F28BFD0,D2D05322,[Table],0
1665,1665,Minna no Soft Series - Minna no Shogi,Eeprom_v124,4194304,Activision,7,Caravan,256,14A980EB,1750F0F1,[Table],0
1666,1666,Hot Potato!,Eeprom_v120,4194304,BAM!,0,Independent,2,D5EECBFA,86E0C89D,[Table],25
1667,1667,Backyard Basketball,Eeprom_v124,4194304,Atari,1,Chameleon,2,3AB0AD00,E874D1A2,[Table],0
1668,1668,Action Man - Robot Attack,None,4194304,Atari,0,Rising Sun,4291,FB0A8E04,DC787F4C,[Table],0
1669,1669,Around the World in 80 Days,None,4194304,Hip Games,0,Independent,4307,4750CD5C,4FE7E113,[Table],440
1670,1670,Bubble Bobble - Old & New,Eeprom_v122,4194304,Empire Interactive,1,Chameleon,2,DE2BA2FE,BAFE5F4C,[Table],176
1671,1671,"Fairly Odd Parents!, The - Shadow Showdown",None,4194304,THQ,1,Rising Sun,2,0C43E566,BA457CE4,[Table],458
1672,1672,Shark Tale,Eeprom_v124,8388608,Activision,16,Hyperion,2,55441625,7B2794E8,[Table],459
1673,1673,Barbie - The Princess and the Pauper,None,4194304,Vivendi,0,Rising Sun,4307,0F4EF1DC,93C2D58E,[Table],454
1674,1674,Ms. Pac-Man - Maze Madness,Eeprom_v124,4194304,Namco,1,Venom,2,D9C2B5F8,D399E13A,[Table],460
1675,1675,Pokemon - Edicion Rojo Fuego,Flash1M_v103,16777216,Nintendo,4,Rising Sun,4096,0893A6B7,EC66E340,[Table],398
1676,1676,Pokemon - Edicion Verde Hoja,Flash1M_v103,16777216,Nintendo,4,Rising Sun,4096,C5CAD0B8,9F2ADCA5,[Table],399
1677,1677,Pokemon - Blattgrune Edition,Flash1M_v103,16777216,Nintendo,2,Rising Sun,64,B06599AD,7803A8AD,[Table],399
1678,1678,Pokemon - Feuerrote Edition,Flash1M_v103,16777216,Nintendo,2,Rising Sun,64,CD2D042F,13461EF6,[Table],398
1679,1679,Pokemon - Version Rouge Feu,Flash1M_v103,16777216,Nintendo,5,Rising Sun,1,73DDF037,C4617A7C,[Table],398
1680,1680,Pokemon - Version Vert Feuille,Flash1M_v103,16777216,Nintendo,5,Rising Sun,1,B357E993,39E75231,[Table],399
1681,1681,Kill Switch,Eeprom_v124,4194304,Namco,1,Venom,2,B3DA0565,1536BCFE,[Table],461
1682,1682,Nicktoons - Freeze Frame Frenzy,Eeprom_v124,4194304,THQ,1,Rising Sun,2,665AA591,2168598C,[Table],660
1683,1683,Game Boy Advance Video - Pokemon - Volume 3,None,33554432,Nintendo,1,Rising Sun,2,CE2D874F,7AF0306A,[Table],0
1684,1684,Game Boy Advance Video - Pokemon - Volume 4,None,33554432,Nintendo,1,Rising Sun,2,20F4C8D6,F92638CC,[Table],0
1685,1685,Pokemon - Versione Rosso Fuoco,Flash1M_v103,16777216,Nintendo,6,Independent,128,E1D6CEC1,193C684A,[Table],398
1686,1686,Pokemon - Versione Verde Foglia,Flash1M_v103,16777216,Nintendo,6,Independent,128,590376F3,E7A7D2B9,[Table],399
1687,1687,Game Boy Advance Video - Nicktoon's Collection - Volume 2,None,33554432,Majesco Sales,1,Rising Sun,2,0A5D00F4,E6CB52C3,[Table],0
1688,1688,TV Tuner PAL,None,8388608,UFO,3,Independent,2,2A6DA2F2,64D84A9E,[Table],585
1689,1689,TV Tuner PAL,None,1048576,UFO,3,Trashman,2,30BA0234,CA454629,[Table],585
1690,1690,Mario Golf - Advance Tour,Sram_v113,16777216,Nintendo,4,Independent,4096,A914BAB5,E31BB98C,[Table],424
1691,1691,Pokemon - Leaf Green Version,Flash1M_v103,16777216,Nintendo,0,SP,2,313D418C,6F3A8172,[Table],399
1692,1692,Fire Emblem - Seima no Kouseki,Sram_F_v103,16777216,Nintendo,7,WRG,256,FC9C9C80,14EDA80E,[Table],462
1693,1693,Tony Hawk's Underground 2,Eeprom_v124,8388608,Activision,16,Venom,2,D64A38FA,AB3BEA8C,[Table],0
1694,1694,Mario Pinball Land,Eeprom_v124,8388608,Nintendo,1,Venom,2,AA07D222,D555CEDB,[Table],451
1695,1695,Pokemon - Fire Red Version,Flash1M_v103,16777216,Nintendo,16,SP,2,AA921BA0,2735F0AE,[Table],398
1696,1696,LEGO Knights' Kingdom,None,4194304,THQ,1,Venom,2,4A0D1E9F,151CCDB0,[Table],463
1697,1697,Starsky & Hutch,Eeprom_v122,4194304,Empire Interactive,1,DCS,2,32540200,D77CD3CB,[Table],344
1698,1698,Titeuf - Mega Compet',None,4194304,Atari,5,Rising Sun,1,E966F0DD,70F62643,[Table],0
1699,1699,Archer Maclean's - 3D Pool,None,4194304,Ignition,1,Rising Sun,2,2DDDF8C2,4127D0D5,[Table],0
1700,1700,FIFA Football 2005,Eeprom_v124,8388608,Electronic Arts,16,Venom,4307,C293DB77,0D5EA97B,[Table],0
1701,1701,Wakeboarding Unleashed featuring Shaun Murray,Eeprom_v120,8388608,Telegames,1,Independent,2,6A430557,14DCAFA1,[Table],739
1702,1702,Megaman Zero 3,Sram_v113,8388608,Capcom,1,Rising Sun,2,EB7CA14F,24AE2ABA,[Table],423
1703,1703,Mawaru - Made in Wario,Sram_v113,16777216,Nintendo,7,WRG,256,7E47F88E,7528EF2E,[Table],464
1704,1704,Tak 2 - The Staff of Dreams,Eeprom_v124,8388608,THQ,1,Venom,2,0BCA0102,A0D41AF0,[Table],465
1705,1705,Lilo & Stitch 2 - Hamsterviel Havoc,Eeprom_v124,8388608,Ubi Soft,1,Venom,2,9EF947D5,8745EA66,[Table],466
